Tweet_ID,Date_Time,Username,Tweet_Text,Likes,Retweets,Replies,Quotes,Views,URL,Cleaned_Text,Word_Count,Sentiment_Score,Sentiment_Label
1982040390263013379,Sat Oct 25 11:03:48 +0000 2025,orutwasam,"@HonOscarSudi I hope that high spirit was geared towards empowering Kenyans who need food or sch fees jobs or bld sch for regions without classes, God has his hse in everybody's heart ❤️ he doesn't need buildings worthy billions ,pastors driving V8 that is luxuries without blessings",0,0,0,0,97,https://x.com/orutwasam/status/1982040390263013379,hope high spirit geared towards empowering kenyans need food sch fees jobs bld sch regions without classes god hse everybodys heart doesnt need buildings worthy billions pastors driving v luxuries without blessings,32,-0.6085,Negative
1980511483537813671,Tue Oct 21 05:48:28 +0000 2025,it__toxic,"You ever wondered what should I do to get drawn? Well you just have to pay a little fees and we deliver,, juu unlike Kenya Kwanza government we deliver when we get the work.
Frame(designed) -1399
Normal frame - 1000
Art drawing (depends on size) 2k - 15k
Retweet 🤝, thanks. https://t.co/EF2cGKdLwd",0,0,1,0,32,https://x.com/it__toxic/status/1980511483537813671,ever wondered get drawn well pay little fees deliver juu unlike kenya kwanza government deliver get work framedesigned normal frame art drawing depends size k k retweet thanks,28,0.3384,Positive
1982742216713163010,Mon Oct 27 09:32:36 +0000 2025,ArituhaC12702,"Your vote is ur power. Will a flag pay ur hospital bills when our health centers are empty? Will it cover school fees en parents are selling their assets 4 education Let's vote for leaders who'll bring development, not just wave flags. Choose leaders who'll put our people first!",0,0,0,0,2,https://x.com/ArituhaC12702/status/1982742216713163010,vote ur power flag pay ur hospital bills health centers empty cover school fees en parents selling assets education lets vote leaders wholl bring development wave flags choose leaders wholl put people first,33,-0.4588,Negative
1982531640112132387,Sun Oct 26 19:35:51 +0000 2025,GabrielBuule,"We didn't only change the life of this humble mother but we also secured education for her daughter. Thanks to my amazing friend @jjraymondsnr who has been paying fees, the girl will write her S.6 exams.",850,79,44,0,56415,https://x.com/GabrielBuule/status/1982531640112132387,didnt change life humble mother also secured education daughter thanks amazing friend paying fees girl write exams,17,0.8779,Positive
1981670340284846361,Fri Oct 24 10:33:21 +0000 2025,justmutinda,@lynda_marcia Lawyer drunk all the legal  fees https://t.co/Wg1LNAYX73,0,0,0,0,86,https://x.com/justmutinda/status/1981670340284846361,lawyer drunk legal fees,4,-0.5267,Negative
1978747873949782467,Thu Oct 16 09:00:31 +0000 2025,Antoniorwabi,"School fees shouldn’t catch you off guard! 

Start saving early from just 5,000 UGX and earn up to 8% interest straight from your @airtelmoneyug wallet.

Dial *185*2#, option 3, and secure your child’s future.
#SaveForSchoolFees
#AirtelCares https://t.co/olo4wIsnGl",2,2,0,0,209,https://x.com/Antoniorwabi/status/1978747873949782467,school fees shouldnt catch guard start saving early ugx earn interest straight wallet dial option secure childs future saveforschoolfees airtelcares,20,0.5859,Positive
1981206205017031119,Thu Oct 23 03:49:02 +0000 2025,MtumishiSimba,"🎉 A heartfelt thank you to Simeis Synergy for Change!
Your generous support helped clear school fees for 10 pupils at St. John Primary School — keeping them in class and full of hope. 🌟

Your compassion and commitment to uplifting our community inspire us all. https://t.co/A51IW6K1Qb",0,0,0,0,13,https://x.com/MtumishiSimba/status/1981206205017031119,heartfelt thank simeis synergy change generous support helped clear school fees pupils st john primary school keeping class full hope compassion commitment uplifting community inspire,25,0.9729,Positive
1983467417515983080,Wed Oct 29 09:34:18 +0000 2025,FM_254,@Mobyhaque1 @YobzTheScouser olise was bound to be a difficult one (media and what not) but minteh obstacle is tony bloom asking fees. https://t.co/lDmL80V2qa,1,0,1,0,211,https://x.com/FM_254/status/1983467417515983080,olise bound difficult media minteh obstacle tony bloom asking fees,10,-0.7579,Negative
1980877239970332770,Wed Oct 22 06:01:51 +0000 2025,Dr_mweno1,"The ONLY woman I can pay school fees for is my younger sister, and that’s exactly what I started doing this year.",49,17,3,1,1171,https://x.com/Dr_mweno1/status/1980877239970332770,woman pay school fees younger sister thats exactly started year,10,-0.4404,Negative
1982027513435214318,Sat Oct 25 10:12:38 +0000 2025,DelfinTours,"From Ksh 33,600 per person!
🇰🇪 Twende Samburu this Jamhuri Edition! 🌿
Stay at Samburu Sopa Lodge — transport, park fees, full-board meals &amp; more included.
🔥 Book with only Ksh 5,000!
#Samburu #JamhuriEdition #DelfinTours #MagicalKenya #TravelKenya https://t.co/BrUUN2sbGh",1,0,0,0,76,https://x.com/DelfinTours/status/1982027513435214318,ksh per person twende samburu jamhuri edition stay samburu sopa lodge transport park fees fullboard meals included book ksh samburu jamhuriedition delfintours magicalkenya travelkenya,24,-0.3612,Negative
1975289637972189490,Mon Oct 06 19:58:43 +0000 2025,MohamedAdam7932,"Somnia – Next-Gen Blockchain for Entertainment 🎮🌐
Somnia is a Layer-1 EVM-compatible blockchain offering high speed and low fees, with a strong focus on gaming and entertainment applications. It’s scalable, user-friendly, and empowers developers to create innovative Web3 experiences. 🚀
@Somnia_Network
#Somnia #Blockchain #Web3 #Gaming #EVM #Crypto #Entertainment",3,0,0,0,59,https://x.com/MohamedAdam7932/status/1975289637972189490,somnia nextgen blockchain entertainment somnia layer evmcompatible blockchain offering high speed low fees strong focus gaming entertainment applications scalable userfriendly empowers developers create innovative web experiences somnia blockchain web gaming evm crypto entertainment,33,0.9022,Positive
1987619268653932843,Sun Nov 09 20:32:16 +0000 2025,877babafm,"Busoga Masaza Cup 8th Edition Final ✅

Date: Saturday, 29th November 2025
Stadium: Kyabazinga Stadium- Bugembe

Final:
Kigulu Vs Luuka at 3pm

3rd place playoff:
Bukooli Namayingo Vs Bugabula at 12pm

Entry Fees: UGX5,000 (ORD), UGX20,000 (VIP).
#MTNBusogaMasazaCup 
#BabaSports https://t.co/JvSAOI9CEq",2,0,0,0,131,https://x.com/877babafm/status/1987619268653932843,busoga masaza cup th edition final date saturday th november stadium kyabazinga stadium bugembe final kigulu vs luuka pm rd place playoff bukooli namayingo vs bugabula pm entry fees ugx ord ugx vip mtnbusogamasazacup babasports,35,0.2023,Positive
1989783008526614692,Sat Nov 15 19:50:12 +0000 2025,_fels1,"@justussila6 ODM is a multi-billion family business. The party received hundreds of millions from the government under political party funding. Not to talk of membership fees, nominated certificate fees, and under the table remitances.",13,0,1,0,663,https://x.com/_fels1/status/1989783008526614692,odm multibillion family business party received hundreds millions government political party funding talk membership fees nominated certificate fees table remitances,20,0.1027,Positive
1985609069726429608,Tue Nov 04 07:24:27 +0000 2025,thewhipmedia,"Mike Sonko has come to the rescue of 110 mothers detained at Mama Lucy Hospital over unpaid delivery bills — clearing their fees, giving them financial aid, and pledging future healthcare support. Sadly, four mothers lost their babies during the ordeal. 

#TheWhipMedia #WhatsPoppinUpdates #MikeSonko #MamaLucyHospital #SonkoRescueTeam",0,0,0,0,17,https://x.com/thewhipmedia/status/1985609069726429608,mike sonko come rescue mothers detained mama lucy hospital unpaid delivery bills clearing fees giving financial aid pledging future healthcare support sadly four mothers lost babies ordeal thewhipmedia whatspoppinupdates mikesonko mamalucyhospital sonkorescueteam,32,-0.2263,Negative
1993626166109114472,Wed Nov 26 10:21:32 +0000 2025,kagondu_yvonne,@fredo_tech Hi @grok what is cheaper between Mpesa transaction costs and ICP gas fees?,0,0,1,0,120,https://x.com/kagondu_yvonne/status/1993626166109114472,hi cheaper mpesa transaction costs icp gas fees,8,-0.3612,Negative
1990424992052396232,Mon Nov 17 14:21:13 +0000 2025,Ibrahkiprotich,"High gas fees? Sloppy execution? Missing perfect entries by a few seconds?
We’ve all felt that pain.

@Velvet_Capital fixes all of it.

Its trading engine uses intelligent routing across multiple chains, automatically finding:

✅ The fastest path

✅ The lowest gas fees

✅ The best execution price

You don’t have to worry about juggling networks, comparing routes, or praying a transaction goes through in time.

Velvet makes every trade faster, cheaper, and smarter, 
so you can focus on your strategy, not the technical headaches.",0,0,1,0,46,https://x.com/Ibrahkiprotich/status/1990424992052396232,high gas fees sloppy execution missing perfect entries seconds weve felt pain fixes trading engine uses intelligent routing across multiple chains automatically finding fastest path lowest gas fees best execution price dont worry juggling networks comparing routes praying transaction goes velvet makes every trade faster cheaper smarter focus strategy technical headaches,51,0.7721,Positive
1993264135170093162,Tue Nov 25 10:22:57 +0000 2025,OceenKosia,"@theladyjane_ School fees, Rent, Medical bills and  clothing for the family",0,0,0,0,260,https://x.com/OceenKosia/status/1993264135170093162,school fees rent medical bills clothing family,7,-0.3612,Negative
1993536913605595500,Wed Nov 26 04:26:52 +0000 2025,EdwardKushMwang,"@rebecca_miano @davis_chirchir @TransportKE @CS_MoALD @DavidNdii What's the need for master plans when you cannot address current pertinent issues like the mara crisis? Why have all these organizations under your ministry with duplicating roles, idle labour and excessive but ineffective levies and fees. A whooping 2% of gross sales for what? https://t.co/srxCUGgbbj",0,0,0,0,63,https://x.com/EdwardKushMwang/status/1993536913605595500,whats need master plans address current pertinent issues like mara crisis organizations ministry duplicating roles idle labour excessive ineffective levies fees whooping gross sales,24,-0.7964,Negative
1990529169013473685,Mon Nov 17 21:15:10 +0000 2025,BenonGowa,"Warsaw was angry when Gerhard Schröder's government sanctioned the signing of an agreement for the construction of the Nord Stream I gas pipeline in 2005.

Vladimir Putin maneuvered to bypass Poland (and Ukraine) to reduce its leverage and associated fees as a gas transit state.",2,1,0,0,701,https://x.com/BenonGowa/status/1990529169013473685,warsaw angry gerhard schrders government sanctioned signing agreement construction nord stream gas pipeline vladimir putin maneuvered bypass poland ukraine reduce leverage associated fees gas transit state,26,-0.4019,Negative
1991417066570567814,Thu Nov 20 08:03:22 +0000 2025,Ibrahkiprotich,"iFLUX Global is really changing the game. Their new partnership with @blazpaylabs lets you get into digital assets with just a 15% down-payment, no liquidation risk, no extra fees, and you can still earn up to 12% APR. It’s basically making crypto ownership feel simple, safe, and actually achievable. 

This is the kind of DeFi upgrade everyone’s been waiting for. #iFLUX",2,0,1,0,92,https://x.com/Ibrahkiprotich/status/1991417066570567814,iflux global really changing game new partnership lets get digital assets downpayment liquidation risk extra fees still earn apr basically making crypto ownership feel simple safe actually achievable kind defi upgrade everyones waiting iflux,34,0.6908,Positive
1992671971448877279,Sun Nov 23 19:09:54 +0000 2025,MohamedAdam7932,"Injective: The High-Performance Layer-1 Powering the Future of On-Chain Finance

Injective is a purpose-built Layer-1 blockchain engineered specifically for on-chain finance—delivering ultra-high throughput, instant finality, and near-zero transaction fees. Launched in 2018, Injective bridges global liquidity by enabling seamless interoperability across major ecosystems including Ethereum, Solana, and Cosmos.

What sets Injective apart is its modular architecture, which dramatically simplifies development and empowers builders to launch advanced financial applications with efficiency and precision. The native token, INJ, fuels the network’s core functions—powering transactions, securing storage, driving governance, and incentivizing long-term economic sustainability.

Injective has matured into a high-performance financial backbone, offering an environment where exchanges, derivatives, RWAs, prediction markets, and next-generation DeFi protocols can thrive without compromise. With its secure, scalable, and developer-optimized design, Injective stands as one of the most advanced infrastructures pushing decentralized finance toward mainstream, global adoption.
@injective   $INJ
#Injective",3,0,0,0,44,https://x.com/MohamedAdam7932/status/1992671971448877279,injective highperformance layer powering future onchain finance injective purposebuilt layer blockchain engineered specifically onchain financedelivering ultrahigh throughput instant finality nearzero transaction fees launched injective bridges global liquidity enabling seamless interoperability across major ecosystems including ethereum solana cosmos sets injective apart modular architecture dramatically simplifies development empowers builders launch advanced financial applications efficiency precision native token inj fuels networks core functionspowering transactions securing storage driving governance incentivizing longterm economic sustainability injective matured highperformance financial backbone offering environment exchanges derivatives rwas prediction markets nextgeneration defi protocols thrive without compromise secure scalable developeroptimized design injective stands advanced infrastructures pushing decentralized finance toward mainstream global adoption inj injective,104,0.5809,Positive
1994263733627912343,Fri Nov 28 04:35:00 +0000 2025,arnoldi254,"Hii million it's boost his chicken and farming business na the 250K community reward itaenda kusadia  Hope Children’s Home na mahitaji ya hapa pale plus school fees. 

#safaricomat25 #ShangweAt25 #SafaricomPopoteUlipo https://t.co/exRlk451hG",10,2,1,0,67,https://x.com/arnoldi254/status/1994263733627912343,million boost chicken farming business k community reward itaenda kusadia hope childrens home mahitaji hapa pale plus school fees safaricomat shangweat safaricompopoteulipo,22,0.7783,Positive
1991378083786498350,Thu Nov 20 05:28:27 +0000 2025,pwanyama,"For the past 11 years, my law firm has supported at least one needy law student each year throughout the legal training cycle, from LLB to KSL and pupillage. Last year was exceptional as we raised full KSL fees for 11 students. 

In light of our commitment to contributing to society and following recent discussions surrounding Tom Mboya University as an emerging institution, my law firm has reached out to the dean to identify a needy law student. We will offer a full scholarship and support for the LLB and KSL programs.",439,38,18,5,29431,https://x.com/pwanyama/status/1991378083786498350,past years law firm supported least needy law student year throughout legal training cycle llb ksl pupillage last year exceptional raised full ksl fees students light commitment contributing society following recent discussions surrounding tom mboya university emerging institution law firm reached dean identify needy law student offer full scholarship support llb ksl programs,53,0.9113,Positive
1986840753809895748,Fri Nov 07 16:58:44 +0000 2025,FelixOchieng4,"End of Free Education:

The Kenyan Government has slashed capitation for free day secondary education from Sh22,244 to just Sh12,870 per student.

For the first time in years, day school parents will  have to pay direct fees under the new CBE rollout for senior school #Wantam",0,0,0,0,10,https://x.com/FelixOchieng4/status/1986840753809895748,end free education kenyan government slashed capitation free secondary education sh sh per student first years school parents pay direct fees new cbe rollout senior school wantam,27,0.4215,Positive
1990406765649821791,Mon Nov 17 13:08:47 +0000 2025,davidamunga_,"@shadrac_matata i agree , there must be a fella hoarding https://t.co/1rqgMazQkr whose fees will go up next year 😄",8,1,1,0,435,https://x.com/davidamunga_/status/1990406765649821791,agree must fella hoarding whose fees go next year,9,0.0,Neutral
1990310031695454281,Mon Nov 17 06:44:24 +0000 2025,valnjoroge,"Unalipiwa rent, unapewa Range Rover, unalipiwa watoto schoolfees na bado unachapa bibi bois. Tena mtoto wa Sonko wajameni. 
Guy is fumbling the bag and risking his life as well.",1,0,0,0,70,https://x.com/valnjoroge/status/1990310031695454281,unalipiwa rent unapewa range rover unalipiwa watoto schoolfees bado unachapa bibi bois tena mtoto sonko wajameni guy fumbling bag risking life well,22,-0.0516,Negative
2001028466733670464,Tue Dec 16 20:35:38 +0000 2025,KiberuJimmy,@tompaocaya @One_PiusJadwar Just poor jobless people who can't pay medical consultation fees. The Nelly camp are commoditising poverty theit master has sown for 40 years.,3,0,1,0,225,https://x.com/KiberuJimmy/status/2001028466733670464,poor jobless people cant pay medical consultation fees nelly camp commoditising poverty theit master sown years,16,-0.8227,Negative
2005496056419623315,Mon Dec 29 04:28:14 +0000 2025,PlatinumCKenya,"Big dreams start in the classroom, and we are here to make the journey easier! Secure the year early, apply for a School Fees loan and get financed in 24 hours! 

Dial *619# or call us at 0709 900 000/0730 900 000 to get started today.

#Tunakuwezesha #WezeshaNaPlatinum #PlatinumCredit #SchoolFeesLoan #credit",11,0,1,0,159,https://x.com/PlatinumCKenya/status/2005496056419623315,big dreams start classroom make journey easier secure year early apply school fees loan get financed hours dial call get started today tunakuwezesha wezeshanaplatinum platinumcredit schoolfeesloan credit,27,0.7906,Positive
2005859151533002763,Tue Dec 30 04:31:03 +0000 2025,PlatinumCKenya,"Start off the new school year confidently, we are here to make the journey easier! Secure the year early, apply for a School Fees loan and get financed in 24 hours! 

Dial *619# or call us at 0709 900 000/0730 900 000 to get started today.

#Tunakuwezesha #WezeshaNaPlatinum #PlatinumCredit #SchoolFeesLoan #credit",12,0,0,1,157,https://x.com/PlatinumCKenya/status/2005859151533002763,start new school year confidently make journey easier secure year early apply school fees loan get financed hours dial call get started today tunakuwezesha wezeshanaplatinum platinumcredit schoolfeesloan credit,28,0.8126,Positive
2005565066939339018,Mon Dec 29 09:02:28 +0000 2025,qonasacco,"December is almost done, and so is our Jingle Boost offer! 
​Usingojee Njaanuary ikugonge ndio uanze kuhangaika. Apply sahii upate hio boost ya school fees (up to Ksh 1M) kabla window ifunge mwezi ukiisha.

#QonaSacco #Njaanuary https://t.co/4VFb49ufAq",5,1,0,0,183,https://x.com/qonasacco/status/2005565066939339018,december almost done jingle boost offer usingojee njaanuary ikugonge uanze kuhangaika apply sahii upate hio boost school fees ksh kabla window ifunge mwezi ukiisha qonasacco njaanuary,26,0.334,Positive
2005971685959426320,Tue Dec 30 11:58:13 +0000 2025,kollonabiswa,Jameni. My litu bro has made more from signing fees than salaries.,0,0,0,0,96,https://x.com/kollonabiswa/status/2005971685959426320,jameni litu bro made signing fees salaries,7,-0.3612,Negative
2005971624496156979,Tue Dec 30 11:57:59 +0000 2025,dak_lowo,You’ve got to check out Eversend - it’s saved me a lot in money transfer fees! https://t.co/jqcjS35FtR,0,0,0,0,77,https://x.com/dak_lowo/status/2005971624496156979,youve got check eversend saved lot money transfer fees,9,0.0772,Positive
2005891951409692753,Tue Dec 30 06:41:23 +0000 2025,qonasacco,"Usiweke pause future ya mjunior. Chukua Jingle Boost upate up to 1 Million ulipe school fees na u-buy shopping bila jasho.
​
​Dial *345# Option 8 or download QonaPay App today. 
#QonaSacco
#JingleBoost
#Njaanuary https://t.co/ZnVpNQeQBW",2,0,0,0,313,https://x.com/qonasacco/status/2005891951409692753,usiweke pause future mjunior chukua jingle boost upate million ulipe school fees ubuy shopping bila jasho dial option download qonapay app today qonasacco jingleboost njaanuary,25,0.0516,Positive
1999827975739478345,Sat Dec 13 13:05:19 +0000 2025,FerdyOmondi,"Hello from the Kenya National Library 😄.
I paid 20 bob for ultimate peace and quiet.
(Parking fees separate).

Now I move to one of your amazing options for my final phase (coffee and final revision) before retreating for the Chelsea game.

You guys got choices! Thank you. https://t.co/vsQ123ZmhD",577,70,23,3,41312,https://x.com/FerdyOmondi/status/1999827975739478345,hello kenya national library paid bob ultimate peace quiet parking fees separate move amazing options final phase coffee final revision retreating chelsea game guys got choices thank,27,0.8074,Positive
1997155562711052592,Sat Dec 06 04:06:06 +0000 2025,khusoko,"@PesaWall The Central Bank of Kenya (CBK) has proposed an overhaul of mobile money pricing, aiming to slash average transaction fees from KSh 23 to KSh 10 by 2028.
https://t.co/nNdR2ix894",0,0,0,0,23,https://x.com/khusoko/status/1997155562711052592,central bank kenya cbk proposed overhaul mobile money pricing aiming slash average transaction fees ksh ksh,16,-0.5574,Negative
2004782282314580070,Sat Dec 27 05:11:57 +0000 2025,alphoncegk,Remember January you need School fees guys.,0,0,0,0,11,https://x.com/alphoncegk/status/2004782282314580070,remember january need school fees guys,6,-0.3612,Negative
1996651981268742153,Thu Dec 04 18:45:02 +0000 2025,Ayiendaalfaxad,"Men,

Sometimes you just sit down quietly and reflect... and it hits you — *parenting si mchezo*.  
It’s not just about providing food or paying fees. It’s about *giving up your life* so someone else can have a better one. https://t.co/U3iSB8cOul",1,0,0,0,8,https://x.com/Ayiendaalfaxad/status/1996651981268742153,men sometimes sit quietly reflect hits parenting si mchezo providing food paying fees giving life someone else better,18,0.4215,Positive
2002986763095265284,Mon Dec 22 06:17:12 +0000 2025,BarigyeJoshua,"Good morning pearls , Dear parents as we are entering in a festival seasons kindly note January ayokya but with #SchoolPaySaving you will never walk alone, secure child(ren) school fees and enjoy a peaceful mind
Simply Dia *185*6*2*3# on @Airtel_Ug 
#SaveToGrow
#SchoolPaySaving https://t.co/6Lhg8iO9pq",0,0,0,0,17,https://x.com/BarigyeJoshua/status/2002986763095265284,good morning pearls dear parents entering festival seasons kindly note january ayokya schoolpaysaving never walk alone secure children school fees enjoy peaceful mind simply dia savetogrow schoolpaysaving,27,0.9383,Positive
1999456504290902475,Fri Dec 12 12:29:13 +0000 2025,GLitunya,"Also,the nduthi sacco can take this over,pump 3 million to purchase the batteries and invest in this exact market
 Members can have access to the batteries on credit, electric bikes on credit,repairs and maintenance on credit and charge fees on swapping. They can make a killing",0,0,0,0,7,https://x.com/GLitunya/status/1999456504290902475,alsothe nduthi sacco take overpump million purchase batteries invest exact market members access batteries credit electric bikes creditrepairs maintenance credit charge fees swapping make killing,25,-0.4019,Negative
1998379171500990883,Tue Dec 09 13:08:17 +0000 2025,OnlyJush,"I think it is an African Aviation problem, the countries charge crazy fees to the carriers and the cost is pushed down to us, saahii namake booking ya a outside trip na youngin, na KQ is charging us $1019 (approx 136,541) round trip, the local carrier ya the country is Kes128,960 https://t.co/L8HhL1nJKG",0,0,0,0,335,https://x.com/OnlyJush/status/1998379171500990883,think african aviation problem countries charge crazy fees carriers cost pushed saahii namake booking outside trip youngin kq charging approx round trip local carrier country kes,26,-0.765,Negative
2002614840322556361,Sun Dec 21 05:39:19 +0000 2025,pfa_kenya,"🎄The Christmas season 

Avoid ""Buy Now, Pay Later"" (BNPL): 

These services can make overspending too easy and can lead to financial stress and fees if payments are missed in the new year.

Happy Holidays 🎄🎄

 #financetips  #financialfreedom #personalfinance #financegoals https://t.co/bZXaPJqoB0",0,0,0,0,13,https://x.com/pfa_kenya/status/2002614840322556361,christmas season avoid buy pay later bnpl services make overspending easy lead financial stress fees payments missed new year happy holidays financetips financialfreedom personalfinance financegoals,25,0.0258,Neutral
2036179047047180410,Mon Mar 23 20:31:29 +0000 2026,Badeqshop1,"@Branicemercy Safe to say, we are blocking ourselves from harvesting maximum benefits,with the available resources.  The other day, they said running clubs are charging fees (for group runs). We have allowed peer pressure and the 'fit in' mentality to blind us.

Its called Bandit entitlement.",6,0,0,0,843,https://x.com/Badeqshop1/status/2036179047047180410,safe say blocking harvesting maximum benefitswith available resources said running clubs charging fees group runs allowed peer pressure fit mentality blind called bandit entitlement,24,-0.5574,Negative
2036476539294867944,Tue Mar 24 16:13:37 +0000 2026,givansk_,"@AonjelaPel People cost share even land, hata school fees ya watoto. Wenye mnashangaa hamjalelewa in normal families, women give a lot to hold the family together. Hii ni porojo ya mtandao tu",0,0,0,0,191,https://x.com/givansk_/status/2036476539294867944,people cost share even land hata school fees watoto wenye mnashangaa hamjalelewa normal families women give lot hold family together porojo mtandao,22,-0.0772,Negative
2036504643509919868,Tue Mar 24 18:05:18 +0000 2026,Makerea_12,@MikeMurith43102 @itskariuk1 20k fees za sem kwani unafanya Tailoring?,3,0,1,0,23,https://x.com/Makerea_12/status/2036504643509919868,k fees sem kwani unafanya tailoring,6,-0.3612,Negative
2031377873345319395,Tue Mar 10 14:33:20 +0000 2026,VuukaFM,"""Kwakogehiza ifisi mumasomelo guvusiza (TVET) kutura ku izisirinji 105,000 kuduka 67,000 kumuhiga.
Umwamishi Ruto #VuukaNews #umwoyogwumrogori #Ruto #Fees https://t.co/TBVT9rrO3V",1,0,1,0,33,https://x.com/VuukaFM/status/2031377873345319395,kwakogehiza ifisi mumasomelo guvusiza tvet kutura ku izisirinji kuduka kumuhiga umwamishi ruto vuukanews umwoyogwumrogori ruto fees,16,-0.3612,Negative
2038634286539034843,Mon Mar 30 15:07:44 +0000 2026,HATEGEKIMA6155,"🚨 FULLY FUNDED SCHOLARSHIP ALERT! 🇺🇸
The University of Miami Stamps Scholarship 2026 is NOW OPEN for outstanding high school seniors!
✅ Full Tuition &amp; Fees
⏰ Deadline: November 1, 2026
🔗 Apply Now: https://t.co/raS0dVpWOg
📖 Full Details: https://t.co/Yw1azQdYtE https://t.co/KS1NHn1gdb",1,0,0,0,20,https://x.com/HATEGEKIMA6155/status/2038634286539034843,fully funded scholarship alert university miami stamps scholarship open outstanding high school seniors full tuition fees deadline november apply full details,21,0.9104,Positive
2036339413102334025,Tue Mar 24 07:08:44 +0000 2026,equal_housing,Can't the hospital always proceed against the deceased's estate to realise their establisged medical fees?,0,0,0,0,23,https://x.com/equal_housing/status/2036339413102334025,cant hospital always proceed deceaseds estate realise establisged medical fees,10,-0.3612,Negative
2034196862006116394,Wed Mar 18 09:15:00 +0000 2026,BChainDevFest,"Shout out 🎉🎉  @base – Coinbase's L2 that fueled innovation at earlier #BlockchainDevFestKampala editions. 

Base offers Low fees + builder tools = magic for Ugandan projects!

Join the next chapter, 2026 June 27: https://t.co/juQbFBrWW6

 #Base #Web3Africa #BChainDevfest5.0",9,3,1,0,97,https://x.com/BChainDevFest/status/2034196862006116394,shout coinbases l fueled innovation earlier blockchaindevfestkampala editions base offers low fees builder tools magic ugandan projects join next chapter june base webafrica bchaindevfest,24,0.0516,Positive
2031715432684503123,Wed Mar 11 12:54:41 +0000 2026,lawmanBlum,"When trading P2P you don't incur taker fees which is huge as your portfolio remains the same after transacting. 
#BitgetP2P 
@p_kubasi",0,0,0,0,15,https://x.com/lawmanBlum/status/2031715432684503123,trading pp dont incur taker fees huge portfolio remains transacting bitgetpp,11,0.5283,Positive
2032039587611091041,Thu Mar 12 10:22:45 +0000 2026,Mramooti0,"The fact is, many others and I, who were under #SilentMajority as the NRM Secretariat, used to be paid facilitation fees through team leaders. Our @BebeCoolUG used to get us 150k for the first month, but for the last two months, we kept asking until today. They asked us to borrow money from somewhere to keep us traversing the country. To our surprise, once the campaign ended, they even removed us from the main WhatsApp group because we are poor and can't do anything. Please, @NRMOnline, look into our issue. Batubaanja.",9,3,0,0,313,https://x.com/Mramooti0/status/2032039587611091041,fact many others silentmajority nrm secretariat used paid facilitation fees team leaders used get k first month last two months kept asking today asked borrow money somewhere keep traversing country surprise campaign ended even removed main whatsapp group poor cant anything please look issue batubaanja,45,-0.6664,Negative
2034943111772708976,Fri Mar 20 10:40:19 +0000 2026,HikersAfrique,"BACKCOUNTRY TREKS
Upcoming Trips

April 2026 (Self Drive)

Intensity: Moderate
Meet/Start: 8Am

Inclusive
☞Entry, Community &amp; Guide Fees
☞Yoga / Meditation / Stretching
☞Team Bonding &amp; Networking
☞Coordination, Photography

Call/Text: +254 746 588 408
https://t.co/7JUpNdrNlB https://t.co/6FRSIifNQ5",0,0,0,0,26,https://x.com/HikersAfrique/status/2034943111772708976,backcountry treks upcoming trips april self drive intensity moderate meetstart inclusive entry community guide fees yoga meditation stretching team bonding networking coordination photography calltext,24,-0.3612,Negative
2036279286227780073,Tue Mar 24 03:09:48 +0000 2026,chantinghippo,"People who have studied outside the country for their Masters, how did you finance your tuition fees?",0,0,0,0,12,https://x.com/chantinghippo/status/2036279286227780073,people studied outside country masters finance tuition fees,8,-0.3612,Negative
2035387253946519555,Sat Mar 21 16:05:11 +0000 2026,MusaStuart10,"People normalizing to happily pay hefty sums at a massage parlor for mere pedicure, manicure, and sauna baths to provide comfort, which isn't bad to say but... DONT want to clear Consultant fees when asking something about their life/sickness puzzles me. 🤔 https://t.co/2WZHvK6Vun",2,0,1,0,197,https://x.com/MusaStuart10/status/2035387253946519555,people normalizing happily pay hefty sums massage parlor mere pedicure manicure sauna baths provide comfort isnt bad say dont want clear consultant fees asking something lifesickness puzzles,27,0.5638,Positive
2036265448061157774,Tue Mar 24 02:14:49 +0000 2026,NLuchri,"Tuition fees shouldn’t stop your dream 🎓

Victoria University offers access to the Higher Education Students’ Loan Scheme.
Study now and pay after graduation.

📞 0760 939818
📧 info@vu.ac.ug

#VictoriaUniversity #StudentLoanScheme #StudyInUganda https://t.co/ZXN8mIqolJ",0,0,0,0,35,https://x.com/NLuchri/status/2036265448061157774,tuition fees shouldnt stop dream victoria university offers access higher education students loan scheme study pay graduation infoacug victoriauniversity studentloanscheme studyinuganda,21,-0.4122,Negative
